fec_id,state_abbr,first_name,last_name,name,party,inc,tot_rec
H0WI08075,WI,reid,ribble,reid ribble,Republican,Incumbent,594228.36
H6WI08130,WI,terry,mcnulty,terry mcnulty,Republican,Open,11708.17
H6WI08155,WI,michael,gallagher,michael gallagher,Republican,Open,2765648.26
H6WI08189,WI,frank,lasee,frank lasee,Republican,Open,380210.17
H6WV01087,WV,mike,manypenny,mike manypenny,Democrat,Challenger,21193.84
H0WV01072,WV,david,mckinley,david mckinley,Republican,Incumbent,1147964.04
H0WV02104,WV,mark,hunt,mark hunt,Democrat,Challenger,483467.95
H6WV02101,WV,cory,simpson,cory simpson,Democrat,Challenger,237966.88
H6WV02127,WV,harvey,peyton,harvey peyton,Democrat,Challenger,204300.22
H4WV02080,WV,alexander,mooney,alexander mooney,Republican,Incumbent,1754211.91
H6WV02093,WV,marc,savitt,marc savitt,Republican,Challenger,39106.5
H6WV03091,WV,matthew,detch,matthew detch,Democrat,Challenger,64867.45
H4WV03070,WV,evan,jenkins,evan jenkins,Republican,Incumbent,1279545.54
H6WV03117,WV,zane,lawhorn,zane lawhorn,Other,Challenger,89481.59
H6WY00167,WY,charlie,hardy,charlie hardy,Democrat,Open,14777.47
H6WY01074,WY,ryan,greene,ryan greene,Democrat,Open,188039.0
H6WY00134,WY,michael,konsmo,michael konsmo,Republican,Open,16605.0
H6WY00142,WY,leland,christensen,leland christensen,Republican,Open,164726.93
H6WY00159,WY,elizabeth,cheney,elizabeth cheney,Republican,Open,2206005.88
H6WY01041,WY,charles,tyrrel,charles tyrrel,Republican,Open,36950.0
H6WY01058,WY,timothy,stubson,timothy stubson,Republican,Open,269226.13
H6WY01082,WY,darin,smith,darin smith,Republican,Open,95072.0
H6WY01090,WY,rex,rammell,rex rammell,Republican,Open,30109.0
H8WY00148,WY,cynthia,lummis,cynthia lummis,Republican,Incumbent,100099.9
H2WY00133,WY,daniel,cummings,daniel cummings,Other,Open,600.0
H6WY01066,WY,john,meena,john meena,Other,Open,0.0
