state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner
OK,Oklahoma,2,H4OK02170,joshua,harristill,joshua harristill,Democrat,62387,0.232034068508945,0
OK,Oklahoma,2,H6OK02258,john,mccarthy,john mccarthy,Independent,16644,0.0619035221482501,0
OK,Oklahoma,3,H4OK06056,frank,lucas,frank lucas,Republican,227525,0.782908659222683,1
OK,Oklahoma,3,H6OK03215,frankie,robbins,frankie robbins,Democrat,63090,0.217091340777317,0
OK,Oklahoma,4,H2OK04055,tom,cole,tom cole,Republican,204143,0.69628464915123,1
OK,Oklahoma,4,H6OK04130,christina,owen,christina owen,Democrat,76472,0.260828339398818,0
OK,Oklahoma,4,H6OK04148,sevier,white,sevier white,Other,12574,0.0428870114499521,0
OK,Oklahoma,5,H4OK05132,steve,russell,steve russell,Republican,160184,0.570923477207114,1
OK,Oklahoma,5,H6OK05251,al,mcaffrey,al mcaffrey,Democrat,103273,0.368082831378979,0
OK,Oklahoma,5,H6OK05277,zachary,knight,zachary knight,Other,17113,0.0609936914139074,0
OR,Oregon,1,H2OR01133,suzanne,bonamici,suzanne bonamici,Other,225391,0.596122667583544,1
OR,Oregon,1,H6OR01274,brian,heinrich,brian heinrich,Republican,139756,0.369631970800989,0
OR,Oregon,1,H6OR01282,kyle,sheahan,kyle sheahan,Other,12257,0.0324177786006162,0
OR,Oregon,2,H6OR02116,greg,walden,greg walden,Other,272952,0.716900553922766,1
OR,Oregon,2,H6OR02181,james,crary,james crary,Democrat,106640,0.280086883665713,0
OR,Oregon,3,H6OR03064,earl,blumenauer,earl blumenauer,Democrat,274687,0.718408285493847,1
OR,Oregon,3,H4OR03135,david,walker,david walker,Other,78154,0.2044016686064,0
OR,Oregon,3,H6OR03163,david,delk,david delk,Other,27978,0.0731728367616482,0
OR,Oregon,4,H6OR04047,peter,defazio,peter defazio,Other,220628,0.554944059884095,1
OR,Oregon,4,H0OR04081,art,robinson,art robinson,Other,157743,0.396769860753381,0
OR,Oregon,4,H8OR04134,mike,beilstein,mike beilstein,Other,12194,0.0306714826142949,0
OR,Oregon,4,H6OR04229,gil,guthrie,gil guthrie,Other,6527,0.0164173172891178,0
OR,Oregon,5,H8OR05107,kurt,schrader,kurt schrader,Other,199505,0.534711129217278,1
OR,Oregon,5,H6OR05143,colm,willis,colm willis,Republican,160443,0.430017582040589,0
OR,Oregon,5,H6OR05192,marvin,sandnes,marvin sandnes,Other,12542,0.0336149318695927,0
PA,Pennsylvania,1,H8PA01153,robert,brady,robert brady,Democrat,245791,0.821680729577578,1
PA,Pennsylvania,1,H6PA01173,deborah,williams,deborah williams,Republican,53219,0.177911423719295,0
PA,Pennsylvania,2,H6PA02171,dwight,evans,dwight evans,Democrat,322514,0.901420969076314,1
PA,Pennsylvania,2,H6PA02197,james,jones,james jones,Republican,35131,0.0981905283634819,0
PA,Pennsylvania,3,H4PA03117,mike,kelly,mike kelly,Republican,Unopposed,0.972086930634117,1
PA,Pennsylvania,4,H2PA04135,scott,perry,scott perry,Republican,220628,0.65999772649767,1
PA,Pennsylvania,4,H6PA04128,joshua,burkholder,joshua burkholder,Other,113372,0.339146718678018,0
PA,Pennsylvania,5,H8PA05071,glenn,thompson,glenn thompson,Republican,206761,0.670798848915262,1
PA,Pennsylvania,5,H6PA05133,kerith,taylor,kerith taylor,Democrat,101082,0.32794235492212,0
PA,Pennsylvania,6,H0PA06076,ryan,costello,ryan costello,Republican,207469,0.571924378921369,1
PA,Pennsylvania,6,H4PA06052,mike,parrish,mike parrish,Democrat,155000,0.42728445566717,0
PA,Pennsylvania,7,H0PA07082,patrick,meehan,patrick meehan,Republican,225678,0.5948,1
PA,Pennsylvania,7,H4PA07092,mary,balchunis,mary balchunis,Democrat,153824,0.405174253060063,0
PA,Pennsylvania,8,H6PA08277,brian,fitzpatrick,brian fitzpatrick,Republican,207263,0.5441944851416,1
PA,Pennsylvania,8,H6PA08228,steve,santarsiero,steve santarsiero,Democrat,173555,0.455689987449522,0
PA,Pennsylvania,9,H2PA09035,bill,shuster,bill shuster,Republican,186580,0.628037861345613,1
PA,Pennsylvania,9,H4PA09056,art,halvorson,art halvorson,Other,107985,0.363483055297492,0
PA,Pennsylvania,9,H2PA09100,adam,sedlock,adam sedlock,Other,996,0.0033525871470695,0
PA,Pennsylvania,10,H0PA10078,tom,marino,tom marino,Republican,211282,0.700695116936179,1
PA,Pennsylvania,10,H6PA10141,michael,molesevich,michael molesevich,Other,89823,0.297888781290211,0
PA,Pennsylvania,11,H2PA11098,lou,barletta,lou barletta,Republican,199421,0.636221231089247,1
PA,Pennsylvania,11,H6PA11073,mike,marsicano,mike marsicano,Democrat,113800,0.36306094191663,0
PA,Pennsylvania,12,H0PA04220,keith,rothfus,keith rothfus,Republican,221851,0.617087560116046,1
PA,Pennsylvania,12,H4PA12043,erin,mcclelland,erin mcclelland,Democrat,137353,0.382052943843477,0
PA,Pennsylvania,13,H4PA13199,brendan,boyle,brendan boyle,Democrat,Unopposed,0.999010657349313,1
PA,Pennsylvania,14,H4PA18131,mike,doyle,mike doyle,Democrat,255293,0.742553896987819,1
PA,Pennsylvania,14,H6PA14192,lenny,mcallister,lenny mcallister,Other,87999,0.255956882409745,0
PA,Pennsylvania,15,H4PA15087,charles,dent,charles dent,Republican,190618,0.583414950662325,1
PA,Pennsylvania,15,H2PA15099,rick,daugherty,rick daugherty,Democrat,124129,0.379915403638501,0
PA,Pennsylvania,15,H6PA15173,paul,rizzo,paul rizzo,Other,11727,0.0358922406405328,0
PA,Pennsylvania,16,H6PA16320,lloyd,smucker,lloyd smucker,Republican,168669,0.536620672760303,1
PA,Pennsylvania,16,H6PA16296,christina,hartman,christina hartman,Democrat,134586,0.428185557892192,0
PA,Pennsylvania,16,H6PA16346,shawn,house,shawn house,Other,10518,0.0334630325435786,0
PA,Pennsylvania,17,H2PA17079,matt,cartwright,matt cartwright,Democrat,157734,0.537477297586474,1
PA,Pennsylvania,17,H4PA17141,matt,connolly,matt connolly,Republican,135430,0.461476602458165,0
PA,Pennsylvania,18,H2PA18143,tim,murphy,tim murphy,Republican,Unopposed,0.983935218223058,1
PR,Puerto Rico,0,H6PR00082,jenniffer,gonzalez,jenniffer gonzalez,Other,718591,0.485923198017874,1
PR,Puerto Rico,0,H6PR00090,hector,rios,hector rios,Other,695073,0.470019934866812,0
PR,Puerto Rico,0,H6PR00108,hugo,daz,hugo daz,Other,39704,0.0268485058316924,0
PR,Puerto Rico,0,H6PR01031,mariana,molinelli,mariana molinelli,Other,19033,0.0128704314803194,0
RI,Rhode Island,1,H0RI01073,david,cicilline,david cicilline,Democrat,130540,0.645033773600755,1
RI,Rhode Island,1,H4RI01133,harold,taub,harold taub,Republican,71023,0.35094403020106,0
RI,Rhode Island,1,H6RI01120,rufus,bailey,rufus bailey,Other,19,9.38841864441117e-05,0
RI,Rhode Island,2,H0RI02139,james,langevin,james langevin,Democrat,133108,0.580882224588476,1
RI,Rhode Island,2,H4RI02107,rhue,reis,rhue reis,Republican,70301,0.306792989683523,0
RI,Rhode Island,2,H4RI02073,jeffrey,johnson,jeffrey johnson,Independent,16253,0.0709279592228603,0
RI,Rhode Island,2,H6RI02284,salvatore,caiozzo,salvatore caiozzo,Independent,8942,0.0390228149492904,0
SC,South Carolina,1,H4SC01073,mark,sanford,mark sanford,Republican,190410,0.585570624596365,1
SC,South Carolina,1,H4SC01271,dimitri,cherny,dimitri cherny,Democrat,110539,0.339942184088323,0
SC,South Carolina,1,H6SC01185,albert,travison,albert travison,Other,2774,0.0085309222868038,0
SC,South Carolina,1,H6SC01177,michael,grier,michael grier,Other,11614,0.0357167020327829,0
SC,South Carolina,2,H2SC02059,joe,wilson,joe wilson,Republican,183746,0.602453802672822,1
SC,South Carolina,2,H6SC02100,arik,bjorn,arik bjorn,Democrat,105306,0.345270101902976,0
SC,South Carolina,2,H0SC02053,eddie,mccain,eddie mccain,Other,11444,0.0375218035646369,0
SC,South Carolina,3,H0SC03077,jeff,duncan,jeff duncan,Republican,198431,0.728237932186097,1
SC,South Carolina,3,H4SC03111,hosea,cleveland,hosea cleveland,Democrat,73766,0.270719793306689,0
SC,South Carolina,4,H0SC04257,trey,gowdy,trey gowdy,Republican,198648,0.671857138025501,1
SC,South Carolina,4,H6SC04163,chris,fedalei,chris fedalei,Democrat,91676,0.31006189332702,0
SC,South Carolina,4,H2SC04121,michael,chandler,michael chandler,Other,5103,0.0172591064362296,0
SC,South Carolina,5,H0SC05031,mick,mulvaney,mick mulvaney,Republican,175909,0.59073278684671,1
SC,South Carolina,5,H6SC05129,fran,person,fran person,Democrat,115437,0.387657372364254,0
SC,South Carolina,5,H6SC05137,rudy,barnes,rudy barnes,Other,6239,0.0209516389561456,0
SC,South Carolina,6,H2SC02042,james,clyburn,james clyburn,Democrat,177947,0.700851906845582,1
SC,South Carolina,6,H6SC06119,laura,sterling,laura sterling,Republican,70099,0.276087924033383,0
SC,South Carolina,6,H6SC06127,rich,piotrowski,rich piotrowski,Other,3131,0.012331578056014,0
SC,South Carolina,6,H6SC06135,prince,mallory,prince mallory,Other,2499,0.0098424188955537,0
SC,South Carolina,7,H2SC07066,tom,rice,tom rice,Republican,176468,0.609639228502434,1
SC,South Carolina,7,H6SC07018,mal,hyman,mal hyman,Democrat,103454,0.35739973675392,0
SD,South Dakota,0,H0SD00054,kristi,noem,kristi noem,Republican,237163,0.641027858789696,1
SD,South Dakota,0,H6SD01091,paula,hawks,paula hawks,Democrat,132810,0.358972141210305,0
TN,Tennessee,1,H6TN01388,phil,roe,phil roe,Republican,198293,0.783689358759016,1
TN,Tennessee,1,H6TN00091,alan,bohms,alan bohms,Democrat,39024,0.154229819187827,0
TN,Tennessee,1,H4TN01144,robert,franklin,robert franklin,Independent,15702,0.062057108981326,0
TN,Tennessee,2,H8TN02069,john,duncan,john duncan,Republican,212455,0.7564552653317,1
TN,Tennessee,2,H6TN02147,stuart,starr,stuart starr,Democrat,68401,0.2435447346683,0
TN,Tennessee,3,H0TN03254,chuck,fleischmann,chuck fleischmann,Republican,176613,0.663943670443524,1
TN,Tennessee,3,H6TN03152,melody,shekari,melody shekari,Democrat,76727,0.28844086223619,0
TN,Tennessee,3,H6TN04218,rick,tyler,rick tyler,Independent,5098,0.0191649812410246,0
TN,Tennessee,3,H4TN03181,cassandra,mitchell,cassandra mitchell,Independent,5075,0.0190785170259317,0
TN,Tennessee,3,H6TN03194,topher,kersting,topher kersting,Independent,2493,0.0093719690533296,0
TN,Tennessee,4,H0TN04195,scott,desjarlais,scott desjarlais,Republican,165796,0.650341064655189,1
TN,Tennessee,4,H6TN05314,steven,reynolds,steven reynolds,Democrat,89141,0.349658935344811,0
TN,Tennessee,5,H2TN05131,jim,cooper,jim cooper,Democrat,171111,0.625533734974995,1
TN,Tennessee,5,H6TN05322,stacy,snyder,stacy snyder,Republican,102433,0.374466265025005,0
TN,Tennessee,6,H0TN06257,diane,black,diane black,Republican,202234,0.710865056768252,1
TN,Tennessee,6,H6TN06155,david,kent,david kent,Democrat,61995,0.217916271222187,0
TN,Tennessee,6,H6TN06163,david,ross,david ross,Independent,20261,0.071218672009561,0
TN,Tennessee,7,H2TN06030,marsha,blackburn,marsha blackburn,Republican,200407,0.722153556770314,1
TN,Tennessee,7,H6TN07146,tharon,chandler,tharon chandler,Democrat,65226,0.235037637876424,0
TN,Tennessee,7,H2TN07194,leonard,ladner,leonard ladner,Independent,11880,0.0428088053532627,0
TN,Tennessee,8,H2TN07103,david,kustoff,david kustoff,Republican,194386,0.687524979397523,1
TN,Tennessee,8,H4TN08057,rickey,hobson,rickey hobson,Democrat,70925,0.250855046987794,0
TN,Tennessee,8,H6TN08292,shelia,godwin,shelia godwin,Independent,6442,0.0227847474472382,0
TN,Tennessee,8,H2TN08077,james,hart,james hart,Independent,4057,0.0143492270092278,0
TN,Tennessee,8,H6TN08300,adrian,montague,adrian montague,Independent,2497,0.0088316538925417,0
TN,Tennessee,8,H0TN08329,mark,rawles,mark rawles,Independent,2445,0.0086477347886521,0
TN,Tennessee,8,H6TN08318,karen,talleylane,karen talleylane,Independent,1981,0.0070066104770224,0
TN,Tennessee,9,H6TN09068,steve,cohen,steve cohen,Democrat,171631,0.787453488532142,1
TN,Tennessee,9,H4TN09071,wayne,alberson,wayne alberson,Republican,41123,0.188674830356446,0
TN,Tennessee,9,H4TN09097,paul,cook,paul cook,Independent,5203,0.0238716811114119,0
TX,Texas,1,H4TX04039,louie,gohmert,louie gohmert,Republican,192434,0.7389683152272,1
TX,Texas,1,H6TX01238,shirley,mckellar,shirley mckellar,Democrat,62847,0.241339585037384,0
TX,Texas,1,H6TX01261,phil,gray,phil gray,Other,5062,0.0194386522739229,0
TX,Texas,1,H6TX01279,renee,culler,renee culler,Other,66,0.0002534474614932,0
TX,Texas,2,H4TX02108,ted,poe,ted poe,Republican,168692,0.60629106226369,1
TX,Texas,2,H6TX02160,pat,bryan,pat bryan,Democrat,100231,0.360237352463376,0
TX,Texas,2,H4TX02173,james,veasaw,james veasaw,Other,6429,0.0231062838741213,0
TX,Texas,2,H6TX02178,joshua,darr,joshua darr,Other,2884,0.0103653013988125,0
TX,Texas,3,H2TX03118,sam,johnson,sam johnson,Republican,193684,0.61201957866065,1
TX,Texas,3,H6TX03192,adam,bell,adam bell,Democrat,109420,0.345754849636771,0
TX,Texas,3,H6TX03200,scott,jameson,scott jameson,Other,10448,0.0330145007220342,0
TX,Texas,3,H4TX03098,paul,blair,paul blair,Other,2915,0.0092110709805445,0
TX,Texas,4,H4TX04153,john,ratcliffe,john ratcliffe,Republican,216643,0.879875720900008,1
TX,Texas,4,H6TX04125,cody,wommack,cody wommack,Other,29577,0.120124279099992,0
TX,Texas,5,H2TX05121,jeb,hensarling,jeb hensarling,Republican,155469,0.806060920285159,1
TX,Texas,5,H8TX05052,ken,ashby,ken ashby,Other,37406,0.193939079714841,0
TX,Texas,6,H4TX06117,joe,barton,joe barton,Republican,159444,0.583411392775599,1
TX,Texas,6,H6TX06203,ruby,woolridge,ruby woolridge,Democrat,106667,0.39029843100521,0
TX,Texas,6,H6TX06195,darrel,smith,darrel smith,Other,7185,0.0262901762191909,0
TX,Texas,7,H0TX07055,john,culberson,john culberson,Republican,143542,0.56173566623489,1
TX,Texas,7,H2TX07036,james,cargas,james cargas,Democrat,111991,0.438264333765111,0
TX,Texas,8,H6TX08100,kevin,brady,kevin brady,Republican,Unopposed,1.0,1
TX,Texas,9,H4TX09095,al,green,al green,Democrat,152032,0.8064374108199,1
TX,Texas,9,H6TX09082,jeff,martin,jeff martin,Republican,36491,0.1935625891801,0
TX,Texas,10,H4TX10093,michael,mccaul,michael mccaul,Republican,179221,0.573323736404351,1
TX,Texas,10,H2TX10113,tawana,cadien,tawana cadien,Democrat,120170,0.384420985284709,0
TX,Texas,10,H4TX10184,bill,kelsey,bill kelsey,Other,13209,0.0422552783109405,0
TX,Texas,11,H4TX19136,mike,conaway,mike conaway,Republican,201871,0.895024562399135,1
TX,Texas,11,H6TX11096,nicholas,landholt,nicholas landholt,Other,23677,0.104975437600865,0
TX,Texas,12,H6TX12060,kay,granger,kay granger,Republican,196482,0.694000671105381,1
TX,Texas,12,H6TX12136,bill,bradshaw,bill bradshaw,Democrat,76029,0.26854458435618,0
TX,Texas,12,H4TX12032,ed,colliver,ed colliver,Other,10604,0.0374547445384384,0
TX,Texas,13,H4TX13014,mac,thornberry,mac thornberry,Republican,199050,0.899693548241292,1
TX,Texas,13,H6TX13142,calvin,deweese,calvin deweese,Other,14725,0.0665560788638685,0
TX,Texas,13,H6TX13134,rusty,tomlinson,rusty tomlinson,Other,7467,0.0337503728948391,0
TX,Texas,14,H2TX14149,randy,weber,randy weber,Republican,160631,0.618560948841866,1
TX,Texas,14,H6TX14124,michael,cole,michael cole,Democrat,99054,0.381439051158134,0
TX,Texas,15,H6TX15162,vicente,gonzalez,vicente gonzalez,Democrat,101712,0.573093154683089,1
TX,Texas,15,H6TX15204,tim,westley,tim westley,Republican,66877,0.376816412082556,0
TX,Texas,15,H6TX15220,vanessa,tijerina,vanessa tijerina,Other,5448,0.0306965894556539,0
TX,Texas,15,H8TX28203,ross,leone,ross leone,Other,3442,0.0193938437787006,0
TX,Texas,16,H2TX16185,beto,orourke,beto orourke,Democrat,150228,0.857323844797379,1
TX,Texas,16,H4TX16082,jaime,perez,jaime perez,Other,17491,0.0998179525078611,0
TX,Texas,16,H6TX16137,mary,gourdoux,mary gourdoux,Other,7510,0.0428582026947594,0
TX,Texas,17,H0TX17104,bill,flores,bill flores,Republican,149417,0.608058503711421,1
TX,Texas,17,H6TX17093,william,matta,william matta,Democrat,86603,0.352434399010288,0
TX,Texas,17,H2TX01070,clark,patterson,clark patterson,Other,9708,0.0395070972782914,0
TX,Texas,18,H4TX18054,sheila,lee,sheila lee,Democrat,150157,0.734954088924565,1
TX,Texas,18,H6TX18141,lori,bartley,lori bartley,Republican,48306,0.236437143919964,0
TX,Texas,18,H6TX18182,thomas,kleven,thomas kleven,Other,5845,0.0286087671554712,0
TX,Texas,19,H6TX19099,jodey,arrington,jodey arrington,Republican,176314,0.866514313797764,1
TX,Texas,19,H6TX19180,troy,bonar,troy bonar,Other,17376,0.0853962403243642,0
TX,Texas,19,H4TX19284,mark,lawson,mark lawson,Other,9785,0.048089445877872,0
TX,Texas,20,H2TX35011,joaquin,castro,joaquin castro,Democrat,149640,0.797361311671081,1
TX,Texas,20,H8TX21125,jeffrey,blunt,jeffrey blunt,Other,29055,0.15482045516308,0
TX,Texas,20,H6TX20105,paul,pipkin,paul pipkin,Other,8974,0.0478182331658399,0
TX,Texas,21,H6TX21012,lamar,smith,lamar smith,Republican,202967,0.570082380466869,1
TX,Texas,21,H6TX21228,tom,wakely,tom wakely,Democrat,129765,0.364476688827658,0
TX,Texas,21,H4TX21082,mark,loewe,mark loewe,Other,14735,0.0413868455274962,0
TX,Texas,21,H2TX20062,antonio,diaz,antonio diaz,Other,8564,0.0240540851779761,0
TX,Texas,22,H8TX22107,pete,olson,pete olson,Republican,181864,0.595215730682752,1
TX,Texas,22,H4TX22163,mark,gibson,mark gibson,Democrat,123679,0.404784269317248,0
TX,Texas,23,H0TX23086,will,hurd,will hurd,Republican,110577,0.482942807852729,1
TX,Texas,23,H2TX23124,pete,gallego,pete gallego,Democrat,107526,0.469617627148254,0
TX,Texas,23,H4TX23088,ruben,corvalan,ruben corvalan,Other,10862,0.0474395649990173,0
TX,Texas,24,H4TX24094,kenny,marchant,kenny marchant,Republican,154845,0.561775536488472,1
TX,Texas,24,H6TX24149,jan,mcdowell,jan mcdowell,Democrat,108389,0.393233805576215,0
TX,Texas,24,H4TX24151,mike,kolls,mike kolls,Other,8625,0.0312913817185771,0
TX,Texas,24,H6TX24156,kevin,mccormick,kevin mccormick,Other,3776,0.0136992762167359,0
TX,Texas,25,H2TX33040,roger,williams,roger williams,Republican,180988,0.58346335865066,1
TX,Texas,25,H6TX25179,kathi,thomas,kathi thomas,Democrat,117073,0.37741621426453,0
TX,Texas,25,H6TX25187,loren,schneiderman,loren schneiderman,Other,12135,0.0391204270848109,0
TX,Texas,26,H2TX26093,michael,burgess,michael burgess,Republican,211730,0.663563996489909,1
TX,Texas,26,H6TX26102,eric,mauck,eric mauck,Democrat,94507,0.296185909489783,0
TX,Texas,26,H0TX26105,mark,boler,mark boler,Other,12843,0.0402500940203084,0
TX,Texas,27,H0TX27061,blake,farenthold,blake farenthold,Republican,142251,0.616926880041634,1
TX,Texas,27,H6TX27092,raul,barrera,raul barrera,Democrat,88329,0.383073119958366,0
TX,Texas,28,H2TX23082,henry,cuellar,henry cuellar,Democrat,122086,0.661920820637382,1
TX,Texas,28,H6TX28074,zeffen,hardin,zeffen hardin,Republican,57740,0.31305234165754,0
TX,Texas,28,H4TX28061,michael,cary,michael cary,Other,4616,0.025026837705078,0
TX,Texas,29,H2TX29030,gene,green,gene green,Democrat,95649,0.724712460790108,1
TX,Texas,29,H6TX29072,julio,garza,julio garza,Republican,31646,0.239775120849813,0
TX,Texas,29,H6TX29114,ruben,perez,ruben perez,Other,3234,0.0245033413647316,0
TX,Texas,29,H6TX29098,james,partschgalvan,james partschgalvan,Other,1453,0.0110090769953479,0
TX,Texas,30,H2TX00015,eddie,johnson,eddie johnson,Democrat,170502,0.779167009404733,1
TX,Texas,30,H0TX30032,charles,lingerfelt,charles lingerfelt,Republican,41518,0.189730653578642,0
TX,Texas,30,H8TX30035,jarrett,woods,jarrett woods,Other,4753,0.0217204536938024,0
TX,Texas,30,H6TX30146,thom,prentice,thom prentice,Other,2053,0.0093818833228227,0
TX,Texas,31,H2TX31044,john,carter,john carter,Republican,166060,0.583510197197352,1
TX,Texas,31,H6TX31045,mike,clark,mike clark,Democrat,103852,0.36492051667674,0
TX,Texas,31,H2TX11095,scott,ballard,scott ballard,Other,14676,0.0515692861259083,0
TX,Texas,32,H2TX03126,pete,sessions,pete sessions,Republican,162868,0.71068328889781,1
TX,Texas,32,H2TX30103,ed,rankin,ed rankin,Other,43490,0.189770957058267,0
TX,Texas,32,H6TX32092,gary,stuard,gary stuard,Other,22813,0.0995457540439235,0
TX,Texas,33,H2TX33073,marc,veasey,marc veasey,Democrat,93147,0.737103245257935,1
TX,Texas,33,H2TX33099,mark,mitchell,mark mitchell,Republican,33222,0.262896754742065,0
TX,Texas,34,H2TX27190,filemon,vela,filemon vela,Democrat,104638,0.626721210342535,1
TX,Texas,34,H6TX34023,rey,gonzalez,rey gonzalez,Republican,62323,0.373278789657465,0
TX,Texas,35,H4TX10028,lloyd,doggett,lloyd doggett,Democrat,124612,0.630704134105357,1
TX,Texas,35,H2TX35029,susan,narvaiz,susan narvaiz,Republican,62384,0.315746851844354,0
TX,Texas,35,H0TX20090,rhett,smith,rhett smith,Other,6504,0.0329189780135239,0
TX,Texas,35,H6TX35012,scott,trimble,scott trimble,Other,4076,0.0206300360367656,0
TX,Texas,36,H6TX02079,brian,babin,brian babin,Republican,193675,0.88612083361929,1
TX,Texas,36,H4TX08055,hal,ridley,hal ridley,Other,24890,0.113879166380711,0
UT,Utah,1,H2UT01094,rob,bishop,rob bishop,Republican,182928,0.659306914634806,1
UT,Utah,1,H6UT01137,peter,clemens,peter clemens,Democrat,73381,0.264478924510281,0
UT,Utah,1,H4UT01108,craig,bowden,craig bowden,Other,16296,0.0587338487322269,0
UT,Utah,1,H6UT01145,chadwick,fairbanks,chadwick fairbanks,Other,4850,0.0174803121226866,0
UT,Utah,2,H2UT02324,chris,stewart,chris stewart,Republican,170542,0.616028695171597,1
UT,Utah,2,H6UT02390,charlene,albarran,charlene albarran,Democrat,93780,0.338750401855217,0
UT,Utah,2,H6UT02416,paul,mccollaum,paul mccollaum,Other,12519,0.0452209029731868,0
UT,Utah,3,H8UT03089,jason,chaffetz,jason chaffetz,Republican,209589,0.73461383431766,1
UT,Utah,3,H4UT03211,stephen,tryon,stephen tryon,Democrat,75716,0.26538616568234,0
UT,Utah,4,H2UT04023,mia,love,mia love,Republican,147597,0.537558864984758,1
UT,Utah,4,H4UT04011,doug,owens,doug owens,Democrat,113413,0.413058284074313,0
UT,Utah,4,H4UT04045,collin,simonsen,collin simonsen,Other,13559,0.0493828509409292,0
VT,Vermont,0,H6VT00160,peter,welch,peter welch,Other,264414,0.895304976738202,1
VT,Vermont,0,H6VT00251,erica,clawson,erica clawson,Other,29410,0.0995821679860768,0
VT,Vermont,0,H2VT00110,mark,donka,mark donka,Other,42,0.0001422118685962,0
VA,Virginia,1,H8VA01147,robert,wittman,robert wittman,Republican,230213,0.598492155308003,1
VA,Virginia,1,H6VA01174,matt,rowe,matt rowe,Democrat,140785,0.366003301659929,0
VA,Virginia,1,H0VA01185,glenda,parker,glenda parker,Independent,12866,0.0334481548400515,0
VA,Virginia,2,H0VA02118,scott,taylor,scott taylor,Republican,190475,0.613169585372135,1
VA,Virginia,2,H6VA02115,shaun,brown,shaun brown,Democrat,119440,0.384496523306722,0
VA,Virginia,3,H6VA01117,robert,scott,robert scott,Democrat,208337,0.666953718494995,1
VA,Virginia,3,H6VA03089,marty,williams,marty williams,Republican,103289,0.330661296983395,0
VA,Virginia,4,H6VA04061,donald,mceachin,donald mceachin,Democrat,200136,0.577261543875235,1
VA,Virginia,4,H6VA07130,michael,wade,michael wade,Republican,145731,0.420338679950043,0
VA,Virginia,5,H6VA05142,tom,garrett,tom garrett,Republican,207758,0.582338514147969,1
VA,Virginia,5,H6VA05118,jane,dittmar,jane dittmar,Democrat,148339,0.415789104872956,0
VA,Virginia,6,H2VA06115,robert,goodlatte,robert goodlatte,Republican,225471,0.66617521923086,1
VA,Virginia,6,H6VA06157,kai,degner,kai degner,Democrat,112170,0.331416786820148,0
VA,Virginia,7,H4VA07143,david,brat,david brat,Republican,218057,0.575031183331619,1
VA,Virginia,7,H6VA07148,eileen,bedell,eileen bedell,Democrat,160159,0.422350207932829,0
VA,Virginia,8,H4VA08224,donald,beyer,donald beyer,Democrat,246653,0.683842223312734,1
VA,Virginia,8,H6VA08237,charles,hernick,charles hernick,Republican,98387,0.27277667340381,0
VA,Virginia,8,H6VA08245,julio,gracia,julio gracia,Independent,14664,0.0406557486130634,0
VA,Virginia,9,H0VA09055,morgan,griffith,morgan griffith,Republican,212838,0.685850731647585,1
VA,Virginia,9,H6VA09086,derek,kitts,derek kitts,Democrat,87877,0.283175489080873,0
VA,Virginia,9,H6VA09094,janice,boyd,janice boyd,Independent,9050,0.0291627863511715,0
VA,Virginia,10,H4VA10089,barbara,comstock,barbara comstock,Republican,210791,0.526823404154285,1
VA,Virginia,10,H6VA10209,luann,bennett,luann bennett,Democrat,187712,0.469142775738097,0
VA,Virginia,11,H8VA11062,gerry,connolly,gerry connolly,Democrat,247818,0.877784940599741,1
VI,Virgin Islands,0,H2VI00082,stacey,plaskett,stacey plaskett,Democrat,Unopposed,0.975104012884177,1
WA,Washington,1,H0WA08046,suzan,delbene,suzan delbene,Democrat,193619,0.55415028134105,1
WA,Washington,1,H4WA01258,robert,sutherland,robert sutherland,Republican,155779,0.445849718658951,0
WA,Washington,2,H0WA02080,rick,larsen,rick larsen,Democrat,208314,0.640162503687678,1
WA,Washington,2,H6WA02178,marc,hennemann,marc hennemann,Republican,117094,0.359837496312322,0
WA,Washington,3,H6WA03234,jaime,beutler,jaime beutler,Republican,193457,0.617526980914654,1
WA,Washington,3,H6WA03218,jim,moeller,jim moeller,Democrat,119820,0.382473019085346,0
WA,Washington,4,H4WA04104,dan,newhouse,dan newhouse,Republican,132517,0.576363849877566,1
WA,Washington,4,H4WA04088,clint,didier,clint didier,Republican,97402,0.423636150122434,0
WA,Washington,5,H6WA05171,cathy,rodgers,cathy rodgers,Republican,192959,0.596410269090729,1
WA,Washington,5,H4WA05127,joe,pakootas,joe pakootas,Democrat,130575,0.403589730909271,0
WA,Washington,6,H2WA06129,derek,kilmer,derek kilmer,Democrat,201718,0.615305306954129,1
WA,Washington,6,H6WA06211,todd,bloom,todd bloom,Republican,126116,0.384694693045871,0
WA,Washington,7,H6WA07458,pramila,jayapal,pramila jayapal,Democrat,212010,0.559756464618196,1
WA,Washington,7,H6WA07425,brady,walkinshaw,brady walkinshaw,Democrat,166744,0.440243535381805,0
WA,Washington,8,H4WA08071,dave,reichert,dave reichert,Republican,193145,0.601950976267278,1
WA,Washington,8,H6WA08092,tony,ventrella,tony ventrella,Democrat,127720,0.398049023732723,0
WA,Washington,9,H6WA09025,adam,smith,adam smith,Democrat,205165,0.728874315231525,1
WA,Washington,9,H4WA09061,doug,basler,doug basler,Republican,76317,0.271125684768475,0
WA,Washington,10,H0WA03161,denny,heck,denny heck,Democrat,170460,0.586652166132074,1
WA,Washington,10,H8WA09047,jim,postma,jim postma,Republican,120104,0.413347833867926,0
