1,STATE ABBREVIATION,STATE,D,FEC ID#,(I),CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME,TOTAL VOTES,PARTY,PRIMARY VOTES,PRIMARY %,RUNOFF VOTES,RUNOFF %,GENERAL VOTES ,GENERAL %,GE RUNOFF ELECTION VOTES (LA),GE RUNOFF ELECTION % (LA),"COMBINED GE PARTY TOTALS (CT, NY, SC)","COMBINED % (CT, NY, SC)",GE WINNER INDICATOR,FOOTNOTES
2598,NY,New York,27,H8NY29032,(I),Chris,Collins,"Collins, Chris",,IDP,Unopposed,,,,9995,0.0303975864407604,,,220885,0.671772974584029,W,
2599,NY,New York,27,H8NY29032,(I),Chris,Collins,"Collins, Chris",,REF,Unopposed,,,,1089,0.0033119531399688,,,220885,0.671772974584029,W,
2600,NY,New York,27,H6NY27170,,Diana K.,Kastenbaum,"Kastenbaum, Diana K.",,D,Unopposed,,,,107832,0.327947227721869,,,,,,
2601,NY,New York,27,n/a,,,Scattered,Scattered,,W,,,,,92,0.000279797694102047,,,,,,
2602,NY,New York,27,n/a,,,,,District Votes:,,,,,,328809,,,,,,,
2603,NY,New York,27,n/a,,,,,,,,,,,,,,,,,,
2604,NY,New York,H,n/a,,,,,Total State Votes:,,239372,,,,7116422,,,,,,,
2605,,,,n/a,,,,,,,,,,,,,,,,,,
2606,NC,North Carolina,,n/a,,,,,,,,,,,,,,,,,,
2607,NC,North Carolina,1,H4NC01046,(I),G. K.,Butterfield,"Butterfield, G. K.",,D,Unopposed,,,,240661,0.686232353100522,,,,,W,
2608,NC,North Carolina,1,H6NC01108 ,,"H. Powell, Jr.",Dew,"Dew, H. Powell, Jr.",,R,Unopposed,,,,101567,0.289613029977274,,,,,,
2609,NC,North Carolina,1,H6NC01116,,J.J.,Summerell,"Summerell, J.J.",,LIB,Unopposed,,,,8471,0.0241546169222039,,,,,,
2610,NC,North Carolina,1,n/a,,,,,District Votes:,,,,,,350699,,,,,,,
2611,NC,North Carolina,1,n/a,,,,,,,,,,,,,,,,,,
2612,NC,North Carolina,2,H2NC13110,(I),George,Holding,"Holding, George",,R,17084,0.533958431004845,,,221485,0.567085800899718,,,,,W,
2613,NC,North Carolina,2,H0NC02059,(I),Renee,Ellmers,"Ellmers, Renee",,R,7552,0.236036880762619,,,,,,,,,,
2614,NC,North Carolina,2,H6NC02148,,Greg,Brannon,"Brannon, Greg",,R,7359,0.230004688232536,,,,,,,,,,
2615,NC,North Carolina,2,n/a,,,,,Party Votes:,R,31995,,,,,,,,,,,
2616,NC,North Carolina,2,H6NC13046,,John P.,McNeil,"McNeil, John P.",,D,7613,0.461226220768206,,,169082,0.432914199100282,,,,,,
2617,NC,North Carolina,2,H6NC02155,,Jane,Watson,"Watson, Jane",,D,3875,0.234763116442506,,,,,,,,,,
2618,NC,North Carolina,2,H6NC02171,,Steven E.,Hight,"Hight, Steven E.",,D,1870,0.1132921361929,,,,,,,,,,
2619,NC,North Carolina,2,H4NC13058,,Ron,Sanyal,"Sanyal, Ron",,D,1761,0.106688476917485,,,,,,,,,,
2620,NC,North Carolina,2,H6NC02163,,Elton R.,Brewington,"Brewington, Elton R.",,D,1387,0.0840300496789046,,,,,,,,,,
2621,NC,North Carolina,2,n/a,,,,,Party Votes:,D,16506,,,,,,,,,,,
2622,NC,North Carolina,2,n/a,,,,,District Votes:,,48501,,,,390567,,,,,,,
2623,NC,North Carolina,2,n/a,,,,,,,,,,,,,,,,,,
2624,NC,North Carolina,3,H2NC01081,(I),Walter B.,Jones,"Jones, Walter B.",,R,15799,0.64869636624923,,,217531,0.672012134655129,,,,,W,
2625,NC,North Carolina,3,H6NC03138,,Phil,Law,"Law, Phil",,R,4946,0.203079449804968,,,,,,,,,,
2626,NC,North Carolina,3,H4NC03059,,Taylor,Griffin,"Griffin, Taylor",,R,3610,0.148224183945802,,,,,,,,,,
2627,NC,North Carolina,3,n/a,,,,,Party Votes:,R,24355,,,,,,,,,,,
2628,NC,North Carolina,3,H6NC03161,,Ernest T.,Reeves,"Reeves, Ernest T.",,D,6456,0.546794274582875,,,106170,0.327987865344871,,,,,,
2629,NC,North Carolina,3,H6NC03153,,David Allan,Hurst,"Hurst, David Allan",,D,5351,0.453205725417125,,,,,,,,,,
2630,NC,North Carolina,3,n/a,,,,,Party Votes:,D,11807,,,,,,,,,,,
2631,NC,North Carolina,3,n/a,,,,,District Votes:,,36162,,,,323701,,,,,,,
2632,NC,North Carolina,3,n/a,,,,,,,,,,,,,,,,,,
2633,NC,North Carolina,4,H6NC04037,(I),David,Price,"Price, David",,D,Unopposed,,,,279380,0.682178341118472,,,,,W,
2634,NC,North Carolina,4,H6NC04151,,Sue,Googe,"Googe, Sue",,R,10947,0.713345497197967,,,130161,0.317821658881528,,,,,,
2635,NC,North Carolina,4,H6NC04169,,Teiji,Kimball,"Kimball, Teiji",,R,4399,0.286654502802033,,,,,,,,,,
2636,NC,North Carolina,4,n/a,,,,,Party Votes:,R,15346,,,,,,,,,,,
2637,NC,North Carolina,4,n/a,,,,,District Votes:,,15346,,,,409541,,,,,,,
2638,NC,North Carolina,4,n/a,,,,,,,,,,,,,,,,,,
2639,NC,North Carolina,5,H4NC05146,(I),Virginia,Foxx,"Foxx, Virginia",,R,17162,0.679414093428345,,,207625,0.584016854564684,,,,,W,
2640,NC,North Carolina,5,H6NC05117,,Pattie,Curran,"Curran, Pattie",,R,8098,0.320585906571655,,,,,,,,,,
2641,NC,North Carolina,5,n/a,,,,,Party Votes:,R,25260,,,,,,,,,,,
2642,NC,North Carolina,5,H4NC05245,,Josh,Brannon,"Brannon, Josh",,D,7430,0.47710781480768,,,147887,0.415983145435316,,,,,,
2643,NC,North Carolina,5,H6NC05125,,Charlie,Wallin,"Wallin, Charlie",,D,4184,0.26867013420664,,,,,,,,,,
2644,NC,North Carolina,5,H6NC06131,,Jim,Roberts,"Roberts, Jim",,D,3959,0.25422205098568,,,,,,,,,,
2645,NC,North Carolina,5,n/a,,,,,Party Votes:,D,15573,,,,,,,,,,,
2646,NC,North Carolina,5,n/a,,,,,District Votes:,,40833,,,,355512,,,,,,,
2647,NC,North Carolina,5,n/a,,,,,,,,,,,,,,,,,,
2648,NC,North Carolina,6,H4NC06052,(I),B. Mark,Walker,"Walker, B. Mark",,R,16859,0.779210574967647,,,207983,0.592291043713513,,,,,W,
2649,NC,North Carolina,6,H6NC06107,,Chris,Hardin,"Hardin, Chris",,R,4777,0.220789425032354,,,,,,,,,,
2650,NC,North Carolina,6,n/a,,,,,Party Votes:,R,21636,,,,,,,,,,,
2651,NC,North Carolina,6,H6NC06099,,Pete,Glidewell,"Glidewell, Pete",,D,Unopposed,,,,143167,0.407708956286487,,,,,,
2652,NC,North Carolina,6,n/a,,,,,District Votes:,,21636,,,,351150,,,,,,,
2653,NC,North Carolina,6,n/a,,,,,,,,,,,,,,,,,,
2654,NC,North Carolina,7,H2NC07096,(I),David,Rouzer,"Rouzer, David",,R,Unopposed,,,,211801,0.60913817995663,,,,,W,
2655,NC,North Carolina,7,H4NC07100,,J. Wesley,Casteen,"Casteen, J. Wesley",,D,Unopposed,,,,135905,0.39086182004337,,,,,,
2656,NC,North Carolina,7,n/a,,,,,District Votes:,,,,,,347706,,,,,,,
2657,NC,North Carolina,7,n/a,,,,,,,,,,,,,,,,,,
2658,NC,North Carolina,8,H2NC08185,(I),Richard,Hudson,"Hudson, Richard",,R,16375,0.645778286074851,,,189863,0.587729263724868,,,,,W,
2659,NC,North Carolina,8,H0NC08163,,Tim,D'Annunzio,"D'Annunzio, Tim",,R,8982,0.354221713925149,,,,,,,,,,
2660,NC,North Carolina,8,n/a,,,,,Party Votes:,R,25357,,,,,,,,,,,
2661,NC,North Carolina,8,H6NC08145,,Thomas,Mills,"Mills, Thomas",,D,Unopposed,,,,133182,0.412270736275132,,,,,,
2662,NC,North Carolina,8,n/a,,,,,District Votes:,,25357,,,,323045,,,,,,,
2663,NC,North Carolina,8,n/a,,,,,,,,,,,,,,,,,,
2664,NC,North Carolina,9,H2NC09134,(I),Robert,Pittenger,"Pittenger, Robert",,R,9299,0.349507629857927,,,193452,0.58182277521632,,,,,W,
2665,NC,North Carolina,9,H6NC09200,,Mark,Harris,"Harris, Mark",,R,9165,0.344471171916109,,,,,,,,,,
2666,NC,North Carolina,9,H6NC09192,,Todd,Johnson,"Johnson, Todd",,R,8142,0.306021198225964,,,,,,,,,,
2667,NC,North Carolina,9,n/a,,,,,Party Votes:,R,26606,,,,,,,,,,,
2668,NC,North Carolina,9,H6NC09184,,Christian,Cano,"Cano, Christian",,D,Unopposed,,,,139041,0.41817722478368,,,,,,
2669,NC,North Carolina,9,n/a,,,,,District Votes:,,26606,,,,332493,,,,,,,
2670,NC,North Carolina,9,n/a,,,,,,,,,,,,,,,,,,
2671,NC,North Carolina,10,H4NC10047,(I),Patrick,McHenry,"McHenry, Patrick",,R,14817,0.784175707859222,,,220825,0.631390388398371,,,,,W,
2672,NC,North Carolina,10,H0NC10177,,Jeff,Gregory,"Gregory, Jeff",,R,2277,0.120508070918232,,,,,,,,,,
2673,NC,North Carolina,10,H6NC10166,,Jeffrey,Baker,"Baker, Jeffrey",,R,905,0.0478962688541942,,,,,,,,,,
2674,NC,North Carolina,10,H0NC01036,,"Albert Lee, Jr.",Wiley,"Wiley, Albert Lee, Jr.",,R,896,0.0474199523683514,,,,,,,,,,
2675,NC,North Carolina,10,n/a,,,,,Party Votes:,R,18895,,,,,,,,,,,
2676,NC,North Carolina,10,H6NC10158,,Andy,Millard,"Millard, Andy",,D,Unopposed,,,,128919,0.368609611601629,,,,,,
2677,NC,North Carolina,10,n/a,,,,,District Votes:,,18895,,,,349744,,,,,,,
2678,NC,North Carolina,10,n/a,,,,,,,,,,,,,,,,,,
2679,NC,North Carolina,11,H2NC11080,(I),Mark,Meadows,"Meadows, Mark",,R,Unopposed,,,,230405,0.64088977157671,,,,,W,
2680,NC,North Carolina,11,H6NC11198,,Rick,Bryson,"Bryson, Rick",,D,9695,0.506557291394535,,,129103,0.35911022842329,,,,,,
2681,NC,North Carolina,11,H4NC11086,,Tom,Hill,"Hill, Tom",,D,9444,0.493442708605465,,,,,,,,,,
2682,NC,North Carolina,11,n/a,,,,,Party Votes:,D,19139,,,,,,,,,,,
2683,NC,North Carolina,11,n/a,,,,,District Votes:,,19139,,,,359508,,,,,,,
2684,NC,North Carolina,11,n/a,,,,,,,,,,,,,,,,,,
2685,NC,North Carolina,12,H4NC12100,(I),Alma,Adams,"Adams, Alma",,D,12400,0.425065130947484,,,234115,0.670240480961924,,,,,W,
2686,NC,North Carolina,12,H4NC12084,,Malcolm,Graham,"Graham, Malcolm",,D,8428,0.288907171260112,,,,,,,,,,
2687,NC,North Carolina,12,H6NC12055,,Tricia,Cotham,"Cotham, Tricia",,D,6165,0.211332784862197,,,,,,,,,,
2688,NC,North Carolina,12,H6NC12063,,Carla D.,Cunningham,"Cunningham, Carla D.",,D,1255,0.0430207047854107,,,,,,,,,,
2689,NC,North Carolina,12,H4NC05260,,Gardenia,Henley,"Henley, Gardenia",,D,444,0.0152200740436035,,,,,,,,,,
2690,NC,North Carolina,12,H4NC12068,,Rodney W.,Moore,"Moore, Rodney W.",,D,245,0.00839846428081722,,,,,,,,,,
2691,NC,North Carolina,12,H6NC12071,,Rick,Miller,"Miller, Rick",,D,235,0.0080556698203757,,,,,,,,,,
2692,NC,North Carolina,12,n/a,,,,,Party Votes:,D,29172,,,,,,,,,,,
2693,NC,North Carolina,12,H4NC12142,,Leon,Threatt,"Threatt, Leon",,R,3495,0.417962209997608,,,115185,0.329759519038076,,,,,,
2694,NC,North Carolina,12,H6NC12089 ,,Paul,Wright,"Wright, Paul",,R,2894,0.346089452284143,,,,,,,,,,
2695,NC,North Carolina,12,H6NC12030,,Ryan,Duffie,"Duffie, Ryan",,R,1973,0.235948337718249,,,,,,,,,,
2696,NC,North Carolina,12,n/a,,,,,Party Votes:,R,8362,,,,,,,,,,,
2697,NC,North Carolina,12,n/a,,,,,District Votes:,,37534,,,,349300,,,,,,,
2698,NC,North Carolina,12,n/a,,,,,,,,,,,,,,,,,,
2699,NC,North Carolina,13,H6NC13129,,Ted,Budd,"Budd, Ted",,R,6340,0.199962152274018,,,199443,0.561033722277857,,,,,W,
2700,NC,North Carolina,13,H6NC13087,,John,Blust,"Blust, John",,R,3308,0.104333564624992,,,,,,,,,,
2701,NC,North Carolina,13,H6NC13095,,Hank,Henning,"Henning, Hank",,R,3289,0.103734308963603,,,,,,,,,,
2702,NC,North Carolina,13,H6NC13137,,Julia Craven,Howard,"Howard, Julia Craven",,R,3254,0.102630416955781,,,,,,,,,,
2703,NC,North Carolina,13,H6NC13079,,Matthew J.,McCall,"McCall, Matthew J.",,R,2872,0.0905822241846969,,,,,,,,,,
2704,NC,North Carolina,13,H6NC13053,,Andrew C.,Brock,"Brock, Andrew C.",,R,2803,0.0884059799407052,,,,,,,,,,
2705,NC,North Carolina,13,H6NC13145,,Jason A.,Walser,"Walser, Jason A.",,R,2319,0.0731407304611115,,,,,,,,,,
2706,NC,North Carolina,13,H6NC03179,,Dan,Barrett,"Barrett, Dan",,R,2296,0.0724153157131142,,,,,,,,,,
2707,NC,North Carolina,13,H6NC13202,,Harry,Warren,"Warren, Harry",,R,1266,0.0399293509114994,,,,,,,,,,
2708,NC,North Carolina,13,H6NC13061,,Vernon,Robinson,"Robinson, Vernon",,R,970,0.0305935785024916,,,,,,,,,,
2709,NC,North Carolina,13,H6NC02122,,Kay,Daly,"Daly, Kay",,R,889,0.0280388569986753,,,,,,,,,,
2710,NC,North Carolina,13,H6NC09176,,George,Rouco,"Rouco, George",,R,773,0.0243802434870372,,,,,,,,,,
2711,NC,North Carolina,13,H6NC13186,,Jim,Snyder,"Snyder, Jim",,R,436,0.0137513404402952,,,,,,,,,,
2712,NC,North Carolina,13,H6NC13103,,Farren K. ,Shoaf,"Shoaf, Farren K. ",,R,404,0.0127420677474295,,,,,,,,,,
2713,NC,North Carolina,13,H6NC13178,,Chad A.,Gant,"Gant, Chad A.",,R,198,0.00624487478710654,,,,,,,,,,
2714,NC,North Carolina,13,H6NC13194 ,,David W. ,Thompson,"Thompson, David W. ",,R,147,0.00463634643285183,,,,,,,,,,
2715,NC,North Carolina,13,H6NC13111,,Kathy,Feather,"Feather, Kathy",,R,142,0.00447864757459156,,,,,,,,,,
2716,NC,North Carolina,13,n/a,,,,,Party Votes:,R,31706,,,,,,,,,,,
2717,NC,North Carolina,13,H4NC06136,,Bruce,Davis,"Davis, Bruce",,D,4709,0.256761177753544,,,156049,0.438966277722143,,,,,,
2718,NC,North Carolina,13,H6NC13160 ,,Bob,Isner,"Isner, Bob",,D,4597,0.250654307524537,,,,,,,,,,
2719,NC,North Carolina,13,H6NC02130,,Adam,Coker,"Coker, Adam",,D,4125,0.224918211559433,,,,,,,,,,
2720,NC,North Carolina,13,H6NC13152,,Mazie,Ferguson,"Ferguson, Mazie",,D,2963,0.161559432933479,,,,,,,,,,
2721,NC,North Carolina,13,H6NC13210,,Kevin D.,Griffin,"Griffin, Kevin D.",,D,1946,0.106106870229008,,,,,,,,,,
2722,NC,North Carolina,13,n/a,,,,,Party Votes:,D,18340,,,,,,,,,,,
2723,NC,North Carolina,13,n/a,,,,,District Votes:,,50046,,,,355492,,,,,,,
2724,NC,North Carolina,13,n/a,,,,,,,,,,,,,,,,,,
2725,NC,North Carolina,H,n/a,,,,,Total State Votes:,,340055,,,,4598458,,,,,,,
2726,,,,n/a,,,,,,,,,,,,,,,,,,
2727,ND,North Dakota,,n/a,,,,,,,,,,,,,,,,,,
2728,ND,North Dakota,0,H0ND01026,(I),Kevin,Cramer,"Cramer, Kevin",,R,96357,0.99055265430322,,,233980,0.691309730277523,,,,,W,
2729,ND,North Dakota,0,n/a,,,Scattered,Scattered,,W(R),919,0.0094473456967803,,,,,,,,,,
2730,ND,North Dakota,0,n/a,,,,,Party Votes:,R,97276,,,,,,,,,,,
2731,ND,North Dakota,0,H6ND01015,,Chase,Iron Eyes,"Iron Eyes, Chase",,DNL,17063,0.996554140871394,,,80377,0.237479281094608,,,,,,
2732,ND,North Dakota,0,n/a,,,Scattered,Scattered,,W(DNL),59,0.00344585912860647,,,,,,,,,,
2733,ND,North Dakota,0,n/a,,,,,Party Votes:,DNL,17122,,,,,,,,,,,
2734,ND,North Dakota,0,H4ND01028,,Jack,Seaman,"Seaman, Jack",,LIB,1111,0.998203054806828,,,23528,0.0695150668175466,,,,,,
2735,ND,North Dakota,0,n/a,,,Scattered,Scattered,,W(LIB),2,0.00179694519317161,,,,,,,,,,
2736,ND,North Dakota,0,n/a,,,,,Party Votes:,LIB,1113,,,,,,,,,,,
2737,ND,North Dakota,0,n/a,,,Scattered,Scattered,,W,,,,,574,0.00169592181032267,,,,,,
2738,ND,North Dakota,0,n/a,,,,,District Votes:,,115511,,,,338459,,,,,,,
2739,ND,North Dakota,0,n/a,,,,,,,,,,,,,,,,,,
2740,ND,North Dakota,H,n/a,,,,,Total State Votes:,,115511,,,,338459,,,,,,,
2741,,,,n/a,,,,,,,,,,,,,,,,,,
2742,MP,Northern Mariana Islands,,n/a,,,,,,,,,,,,,,,,,,
2743,MP,Northern Mariana Islands,0,H8MP00041,(I),Gregorio Kilili Camacho,Sablan,"Sablan, Gregorio Kilili Camacho",,IND,,,,,10605,1,,,,,W,
2744,MP,Northern Mariana Islands,0,n/a,,,,,District Votes:,,,,,,10605,,,,,,,
2745,MP,Northern Mariana Islands,0,n/a,,,,,,,,,,,,,,,,,,
2746,MP,Northern Mariana Islands,H,n/a,,,,,Total State Votes:,,,,,,10605,,,,,,,
2747,MP,Northern Mariana Islands,,n/a,,,,,,,,,,,,,,,,,,
2748,,,,n/a,,,,,,,,,,,,,,,,,,
2749,OH,Ohio,,n/a,,,,,,,,,,,,,,,,,,
2750,OH,Ohio,1,H8OH01043,(I),Steve,Chabot,"Chabot, Steve",,R,101026,1,,,210014,0.591942230289638,,,,,W,
2751,OH,Ohio,1,n/a,,,,,Party Votes:,R,101026,,,,,,,,,,,
2752,OH,Ohio,1,H6OH01096 ,,Michele,Young,"Young, Michele",,D,39535,0.679622498796672,,,144644,0.407691353709821,,,,,,
2753,OH,Ohio,1,H2OH02093,,Fred,Kundrata,"Kundrata, Fred",,D,11944,0.205322148112494,,,,,,,,,,
2754,OH,Ohio,1,H2OH01020,,Jim,Berns,"Berns, Jim",,D,6693,0.115055353090834,,,,,,,,,,
2755,OH,Ohio,1,n/a,,,,,Party Votes:,D,58172,,,,,,,,,,,
2756,OH,Ohio,1,H6OH01104 ,,Sholom D.,Keller,"Keller, Sholom D.",,W,,,,,114,0.000321318646628409,,,,,,
2757,OH,Ohio,1,H6OH01112,,Kiumars G.,Kiani,"Kiani, Kiumars G.",,W,,,,,16,4.50973539127592E-05,,,,,,
2758,OH,Ohio,1,n/a,,,,,District Votes:,,159198,,,,354788,,,,,,,
2759,OH,Ohio,1,n/a,,,,,,,,,,,,,,,,,,
2760,OH,Ohio,2,H2OH02085,(I),Brad ,Wenstrup,"Wenstrup, Brad ",,R,101765,0.848741878716608,,,221193,0.650034236611722,,,,,W,
2761,OH,Ohio,2,H6OH02276,,Jim ,Lewis,"Lewis, Jim ",,R,18136,0.151258121283392,,,,,,,,,,
2762,OH,Ohio,2,n/a,,,,,Party Votes:,R,119901,,,,,,,,,,,
2763,OH,Ohio,2,H8OH02074,,William R. ,Smith,"Smith, William R. ",,D,19422,0.417210860972676,,,111694,0.328242412843578,,,,,,
2764,OH,Ohio,2,H4OH02131,,Ronny ,Richards,"Richards, Ronny ",,D,13976,0.30022340608352,,,,,,,,,,
2765,OH,Ohio,2,H6OH02284,,Russ ,Hurley,"Hurley, Russ ",,D,13154,0.282565732943805,,,,,,,,,,
2766,OH,Ohio,2,n/a,,,,,Party Votes:,D,46552,,,,,,,,,,,
2767,OH,Ohio,2,H6OH02292,,Janet,Everhard,"Everhard, Janet",,W,,,,,7392,0.0217233505447001,,,,,,
2768,OH,Ohio,2,n/a,,,,,District Votes:,,166453,,,,340279,,,,,,,
2769,OH,Ohio,2,n/a,,,,,,,,,,,,,,,,,,
2770,OH,Ohio,3,H2OH03125,(I),Joyce,Beatty,"Beatty, Joyce",,D,79893,1,,,199791,0.685739880762379,,,,,W,
2771,OH,Ohio,3,n/a,,,,,Party Votes:,D,79893,,,,,,,,,,,
2772,OH,Ohio,3,H0OH15099,,John,Adams,"Adams, John",,R,36851,1,,,91560,0.314260119237621,,,,,,
2773,OH,Ohio,3,n/a,,,,,Party Votes:,R,36851,,,,,,,,,,,
2774,OH,Ohio,3,n/a,,,,,District Votes:,,116744,,,,291351,,,,,,,
2775,OH,Ohio,3,n/a,,,,,,,,,,,,,,,,,,
2776,OH,Ohio,4,H6OH04082,(I),Jim,Jordan,"Jordan, Jim",,R,109743,1,,,210227,0.679888618664459,,,,,W,
2777,OH,Ohio,4,n/a,,,,,Party Votes:,R,109743,,,,,,,,,,,
2778,OH,Ohio,4,H4OH04046,,Janet,Garrett,"Garrett, Janet",,D,29679,0.667348728441976,,,98981,0.320111381335541,,,,,,
2779,OH,Ohio,4,H6OH04165 ,,Daniel,Johnson,"Johnson, Daniel",,D,11314,0.254401547006049,,,,,,,,,,
2780,OH,Ohio,4,H6OH04157,,"Norbert G., Jr.",Dennerll,"Dennerll, Norbert G., Jr.",,D,3480,0.0782497245519754,,,,,,,,,,
2781,OH,Ohio,4,n/a,,,,,Party Votes:,D,44473,,,,,,,,,,,
2782,OH,Ohio,4,n/a,,,,,District Votes:,,154216,,,,309208,,,,,,,
2783,OH,Ohio,4,n/a,,,,,,,,,,,,,,,,,,
2784,OH,Ohio,5,H8OH05036,(I),Bob,Latta,"Latta, Bob",,R,119907,1,,,244599,0.709001104376636,,,,,W,
2785,OH,Ohio,5,n/a,,,,,Party Votes:,R,119907,,,,,,,,,,,
2786,OH,Ohio,5,H6OH05097,,"James, Jr.",Neu,"Neu, James, Jr.",,D,44005,1,,,100392,0.290998895623364,,,,,,
2787,OH,Ohio,5,n/a,,,,,Party Votes:,D,44005,,,,,,,,,,,
2788,OH,Ohio,5,n/a,,,,,District Votes:,,163912,,,,344991,,,,,,,
2789,OH,Ohio,5,n/a,,,,,,,,,,,,,,,,,,
2790,OH,Ohio,6,H0OH06189,(I),Bill,Johnson,"Johnson, Bill",,R,102187,1,,,213975,0.706759591088504,,,,,W,
2791,OH,Ohio,6,n/a,,,,,Party Votes:,R,102187,,,,,,,,,,,
2792,OH,Ohio,6,H6OH06152,,Michael L.,Lorentz,"Lorentz, Michael L.",,D,20649,1,,,88780,0.293240408911496,,,,,,
2793,OH,Ohio,6,n/a,,,,,Party Votes:,D,20649,,,,,,,,,,,
2794,OH,Ohio,6,n/a,,,,,District Votes:,,122836,,,,302755,,,,,,,
2795,OH,Ohio,6,n/a,,,,,,,,,,,,,,,,,,
2796,OH,Ohio,7,H0OH18077,(I),Bob ,Gibbs,"Gibbs, Bob ",,R,80853,0.746523738297047,,,198221,0.640345918146489,,,,,W,
2797,OH,Ohio,7,H6OH07119,,Terry,Robertson,"Robertson, Terry",,R,27453,0.253476261702953,,,,,,,,,,
2798,OH,Ohio,7,n/a,,,,,Party Votes:,R,108306,,,,,,,,,,,
2799,OH,Ohio,7,H6OH07127,,Roy ,Rich,"Rich, Roy ",,D,43683,1,,,89638,0.289572383404457,,,,,,
2800,OH,Ohio,7,n/a,,,,,Party Votes:,D,43683,,,,,,,,,,,
2801,OH,Ohio,7,H4OH07049,,Dan,Phillip,"Phillip, Dan",,N,,,,,21694,0.070081698449054,,,,,,
2802,OH,Ohio,7,n/a,,,,,District Votes:,,151989,,,,309553,,,,,,,
2803,OH,Ohio,7,n/a,,,,,,,,,,,,,,,,,,
2804,OH,Ohio,8,H6OH08315,,Warren,Davidson,"Davidson, Warren  #",,R,42701,0.321793258325358,,,223833,0.687646310667085,,,,,W,"#  Warren Davidson was elected in a special general election on June 7, 2016, to fill the remainder of John Boehner’s term."
2805,OH,Ohio,8,H6OH08182,,Timothy S.,Derickson,"Derickson, Timothy S.",,R,31685,0.238777063535724,,,,,,,,,,
2806,OH,Ohio,8,H6OH08141,,Bill,Beagle,"Beagle, Bill",,R,26049,0.196304362570367,,,,,,,,,,
2807,OH,Ohio,8,H6OH08190,,Jim,Spurlino,"Spurlino, Jim",,R,9602,0.07236033972132,,,,,,,,,,
2808,OH,Ohio,8,H4OH08062,,J.D. ,Winteregg,"Winteregg, J.D. ",,R,5375,0.0405058139973021,,,,,,,,,,
2809,OH,Ohio,8,H6OH08158,,Scott,George,"George, Scott",,R,3094,0.0233162769316563,,,,,,,,,,
2810,OH,Ohio,8,H6OH08216,,Terri,King,"King, Terri",,R,2970,0.0223818172226953,,,,,,,,,,
2811,OH,Ohio,8,H6OH08166,,Kevin F. ,White,"White, Kevin F. ",,R,2384,0.017965741501315,,,,,,,,,,
2812,OH,Ohio,8,H6OH08323,,Michael,Smith,"Smith, Michael",,R,2009,0.0151397544782474,,,,,,,,,,
2813,OH,Ohio,8,H6OH08117,,Matthew ,Ashworth,"Ashworth, Matthew ",,R,1637,0.0123363753513644,,,,,,,,,,
2814,OH,Ohio,8,H6OH08224,,John W.,Robbins,"Robbins, John W.",,R,1579,0.0118992893584633,,,,,,,,,,
2815,OH,Ohio,8,H6OH08174,,Eric J.,Haemmerle,"Haemmerle, Eric J.",,R,1386,0.0104448480372578,,,,,,,,,,
2816,OH,Ohio,8,H6OH08299,,George S.,Wooley,"Wooley, George S.",,R,1045,0.00787508383761502,,,,,,,,,,
2817,OH,Ohio,8,H6OH08232,,Edward R.,Meer,"Meer, Edward R.",,R,633,0.00477026609493809,,,,,,,,,,
2818,OH,Ohio,8,H6OH08281,,Joseph ,Matvey,"Matvey, Joseph ",,R,548,0.00412970903637611,,,,,,,,,,
2819,OH,Ohio,8,n/a,,,,,Party Votes:,R,132697,,,,,,,,,,,
2820,OH,Ohio,8,H6OH08331,,Steven,Fought,"Fought, Steven  ##",,D,,,,,87794,0.269715458394008,,,,,,"##  Corey Foister withdrew after the primary election and Steven Fought won the nomination is a special primary election on September 13, 2016, receiving 636 votes."
2821,OH,Ohio,8,H6OH08307,,Corey,Foister,"Foister, Corey  ##",,D,33165,1,,,,,,,,,,"##  Corey Foister withdrew after the primary election and Steven Fought won the nomination is a special primary election on September 13, 2016, receiving 636 votes."
2822,OH,Ohio,8,n/a,,,,,Party Votes:,D,33165,,,,,,,,,,,
2823,OH,Ohio,8,H6OH08349,,Derrick James,Hendricks,"Hendricks, Derrick James",,GRE,,,,,13879,0.0426382309389074,,,,,,
2824,OH,Ohio,8,H2OH02077,,"James J., Jr.",Condit,"Condit, James J., Jr.",,GRE,216,1,,,,,,,,,,
2825,OH,Ohio,8,n/a,,,,,Party Votes:,GRE,216,,,,,,,,,,,
2826,OH,Ohio,8,n/a,,,,,District Votes:,,166078,,,,325506,,,,,,,
2827,OH,Ohio,8,n/a,,,,,,,,,,,,,,,,,,
2828,OH,Ohio,9,H2OH09031,(I),Marcy,Kaptur,"Kaptur, Marcy",,D,80065,1,,,193966,0.686853306326532,,,,,W,
2829,OH,Ohio,9,n/a,,,,,Party Votes:,D,80065,,,,,,,,,,,
2830,OH,Ohio,9,H6OH09099,,Donald P.,Larson,"Larson, Donald P.",,R,20859,0.442988510629261,,,88427,0.313128988165639,,,,,,
2831,OH,Ohio,9,H2OH09122,,Steven W.,Kraus,"Kraus, Steven W.",,R,16966,0.360311763331705,,,,,,,,,,
2832,OH,Ohio,9,H6OH09107,,Joel ,Lieske,"Lieske, Joel ",,R,9262,0.196699726039034,,,,,,,,,,
2833,OH,Ohio,9,n/a,,,,,Party Votes:,R,47087,,,,,,,,,,,
