state_abbr,state,district,fec_id,first_name,last_name,name,party,votes,vote_share,winner,inc,tot_rec
VA,Virginia,3,H6VA03089,marty,williams,marty williams,Republican,103289,0.330661296983395,0,Challenger,74329.31
VA,Virginia,4,H6VA04061,donald,mceachin,donald mceachin,Democrat,200136,0.577261543875235,1,Challenger,795103.46
VA,Virginia,4,H6VA07130,michael,wade,michael wade,Republican,145731,0.420338679950043,0,Challenger,146721.7
VA,Virginia,5,H6VA05142,tom,garrett,tom garrett,Republican,207758,0.582338514147969,1,Open,670296.1
VA,Virginia,5,H6VA05118,jane,dittmar,jane dittmar,Democrat,148339,0.415789104872956,0,Open,1390351.28
VA,Virginia,6,H2VA06115,robert,goodlatte,robert goodlatte,Republican,225471,0.66617521923086,1,Incumbent,1794187.63
VA,Virginia,6,H6VA06157,kai,degner,kai degner,Democrat,112170,0.331416786820148,0,Challenger,157181.77
VA,Virginia,7,H4VA07143,david,brat,david brat,Republican,218057,0.575031183331619,1,Incumbent,1273941.57
VA,Virginia,7,H6VA07148,eileen,bedell,eileen bedell,Democrat,160159,0.422350207932829,0,Challenger,247262.03
VA,Virginia,8,H4VA08224,donald,beyer,donald beyer,Democrat,246653,0.683842223312734,1,Incumbent,2123667.57
VA,Virginia,8,H6VA08237,charles,hernick,charles hernick,Republican,98387,0.27277667340381,0,Challenger,81179.34
VA,Virginia,9,H0VA09055,morgan,griffith,morgan griffith,Republican,212838,0.685850731647585,1,Incumbent,836461.12
VA,Virginia,9,H6VA09086,derek,kitts,derek kitts,Democrat,87877,0.283175489080873,0,Challenger,103692.52
VA,Virginia,10,H4VA10089,barbara,comstock,barbara comstock,Republican,210791,0.526823404154285,1,Incumbent,5331366.52
VA,Virginia,10,H6VA10209,luann,bennett,luann bennett,Democrat,187712,0.469142775738097,0,Challenger,2848448.67
VA,Virginia,11,H8VA11062,gerry,connolly,gerry connolly,Democrat,247818,0.877784940599741,1,Incumbent,2027734.05
WA,Washington,1,H0WA08046,suzan,delbene,suzan delbene,Democrat,193619,0.55415028134105,1,Incumbent,2027435.85
WA,Washington,1,H4WA01258,robert,sutherland,robert sutherland,Republican,155779,0.445849718658951,0,Challenger,28832.18
WA,Washington,2,H0WA02080,rick,larsen,rick larsen,Democrat,208314,0.640162503687678,1,Incumbent,958052.51
WA,Washington,3,H0WA03187,jaime,beutler,jaime beutler,Republican,193457,0.617526980914654,1,Incumbent,1401198.72
WA,Washington,3,H6WA03218,jim,moeller,jim moeller,Democrat,119820,0.382473019085346,0,Challenger,112575.05
WA,Washington,4,H4WA04104,dan,newhouse,dan newhouse,Republican,132517,0.576363849877566,1,Incumbent,1273706.25
WA,Washington,4,H4WA04088,clint,didier,clint didier,Republican,97402,0.423636150122434,0,Challenger,75387.49
WA,Washington,5,H4WA05077,cathy,rodgers,cathy rodgers,Republican,192959,0.596410269090729,1,Incumbent,3274060.0
WA,Washington,5,H4WA05127,joe,pakootas,joe pakootas,Democrat,130575,0.403589730909271,0,Challenger,345390.59
WA,Washington,6,H2WA06129,derek,kilmer,derek kilmer,Democrat,201718,0.615305306954129,1,Incumbent,2140206.23
WA,Washington,6,H6WA06211,todd,bloom,todd bloom,Republican,126116,0.384694693045871,0,Challenger,11522.0
WA,Washington,7,H6WA07458,pramila,jayapal,pramila jayapal,Democrat,212010,0.559756464618196,1,Open,3010031.82
WA,Washington,7,H6WA07425,brady,walkinshaw,brady walkinshaw,Democrat,166744,0.440243535381805,0,Open,1926231.21
WA,Washington,8,H4WA08071,dave,reichert,dave reichert,Republican,193145,0.601950976267278,1,Incumbent,1663101.86
WA,Washington,8,H6WA08092,tony,ventrella,tony ventrella,Democrat,127720,0.398049023732723,0,Challenger,22619.15
WA,Washington,9,H6WA09025,adam,smith,adam smith,Democrat,205165,0.728874315231525,1,Incumbent,925645.11
WA,Washington,9,H4WA09061,doug,basler,doug basler,Republican,76317,0.271125684768475,0,Challenger,33301.55
WA,Washington,10,H0WA03161,denny,heck,denny heck,Democrat,170460,0.586652166132074,1,Incumbent,1578753.62
WV,West Virginia,1,H0WV01072,david,mckinley,david mckinley,Republican,163469,0.689733885225082,1,Incumbent,1147964.04
WV,West Virginia,1,H6WV01087,mike,manypenny,mike manypenny,Democrat,73534,0.310266114774918,0,Challenger,21193.84
WV,West Virginia,2,H4WV02080,alex,mooney,alex mooney,Republican,140807,0.581813448808747,1,Incumbent,1754211.91
WV,West Virginia,2,H0WV02104,mark,hunt,mark hunt,Democrat,101207,0.418186551191253,0,Challenger,483467.95
WV,West Virginia,3,H4WV03070,evan,jenkins,evan jenkins,Republican,140741,0.678819477938765,1,Incumbent,1279545.54
WV,West Virginia,3,H6WV03091,matt,detch,matt detch,Democrat,49708,0.239750737946868,0,Challenger,64867.45
WV,West Virginia,3,H6WV03117,zane,lawhorn,zane lawhorn,Other,16883,0.0814297841143673,0,Challenger,89481.59
WI,Wisconsin,1,H8WI01024,paul,ryan,paul ryan,Republican,230072,0.64947141102909,1,Incumbent,19852220.75
WI,Wisconsin,1,H6WI01192,ryan,solen,ryan solen,Democrat,107003,0.302059309235134,0,Challenger,23748.92
WI,Wisconsin,1,H6WI01200,jason,lebeck,jason lebeck,Other,7486,0.0211322672161922,0,Challenger,555.48
WI,Wisconsin,2,H2WI02124,mark,pocan,mark pocan,Democrat,273537,0.687175300205999,1,Incumbent,1038977.75
WI,Wisconsin,2,H8WI02121,peter,theron,peter theron,Republican,124044,0.311621363613526,0,Challenger,42322.99
WI,Wisconsin,4,H4WI04183,gwen,moore,gwen moore,Democrat,220181,0.767424514393065,1,Incumbent,1018790.86
WI,Wisconsin,4,H6WI04063,andy,craig,andy craig,Other,32183,0.112171455060664,0,Challenger,2951.0
WI,Wisconsin,5,H8WI09050,sensenbrenner,sensenbrenner,sensenbrenner sensenbrenner,Republican,260706,0.667033394397765,1,Incumbent,384926.81
WI,Wisconsin,5,H6WI05110,khary,penebaker,khary penebaker,Democrat,114477,0.292896910276223,0,Challenger,85273.5
WI,Wisconsin,6,H4WI06048,glenn,grothman,glenn grothman,Republican,204147,0.571547358076952,1,Incumbent,1053488.02
WI,Wisconsin,6,H6WI06100,sarah,lloyd,sarah lloyd,Democrat,133072,0.37255972428699,0,Challenger,191932.26
WI,Wisconsin,6,H6WI06118,jeff,dahlke,jeff dahlke,Independent,19716,0.0551985956778458,0,Challenger,35170.0
WI,Wisconsin,7,H0WI07051,sean,duffy,sean duffy,Republican,223418,0.616715111063265,1,Incumbent,2339393.44
WI,Wisconsin,7,H6WI07181,mary,hoeft,mary hoeft,Democrat,138643,0.382705212396245,0,Challenger,116276.39
WI,Wisconsin,8,H6WI08155,mike,gallagher,mike gallagher,Republican,227892,0.626455550057727,1,Open,2765648.26
WI,Wisconsin,8,H6WI08163,tom,nelson,tom nelson,Democrat,135682,0.37297817362142,0,Open,1886963.54
WY,Wyoming,0,H6WY00159,liz,cheney,liz cheney,Republican,156176,0.620297407219115,1,Open,2206005.88
WY,Wyoming,0,H6WY01074,ryan,greene,ryan greene,Democrat,75466,0.299734684799187,0,Open,188039.0
WY,Wyoming,0,H2WY00133,daniel,cummings,daniel cummings,Other,10362,0.0411556304016268,0,Open,600.0
